r_azon,szakmacsoport_kod,szakmacsoport_nev,is_terapia
056325790,57,Fizioterápia,1
056325791,57,Fizioterápia,1
056325792,57,Fizioterápia,1
056325793,57,Fizioterápia,1
056325794,57,Fizioterápia,1
056327410,57,Fizioterápia,1
056327411,57,Fizioterápia,1
056327412,57,Fizioterápia,1
056327413,57,Fizioterápia,1
056327414,57,Fizioterápia,1
056327420,57,Fizioterápia,1
056327421,57,Fizioterápia,1
056327430,57,Fizioterápia,1
056327491,57,Fizioterápia,1
0563P5714,57,Fizioterápia,1
0563P5715,57,Fizioterápia,1
0563P5716,57,Fizioterápia,1
0563P5717,57,Fizioterápia,1
0563P5718,57,Fizioterápia,1
0563P5720,57,Fizioterápia,1
0563P5731,57,Fizioterápia,1
0563P5732,57,Fizioterápia,1
0563P5734,57,Fizioterápia,1
0563P5741,57,Fizioterápia,1
0563P5742,57,Fizioterápia,1
0563P5743,57,Fizioterápia,1
0563P5744,57,Fizioterápia,1
0563P5749,57,Fizioterápia,1
0563P5750,57,Fizioterápia,1
0563P5752,57,Fizioterápia,1
0563P5753,57,Fizioterápia,1
0563P5754,57,Fizioterápia,1
0563P5757,57,Fizioterápia,1
0563P5771,57,Fizioterápia,1
0563P5772,57,Fizioterápia,1
0563P5773,57,Fizioterápia,1
0563P5774,57,Fizioterápia,1
056425701,57,Fizioterápia,1
056425702,57,Fizioterápia,1
056427411,57,Fizioterápia,1
056427421,57,Fizioterápia,1
060125701,57,Fizioterápia,1
060125702,57,Fizioterápia,1
060125710,57,Fizioterápia,1
060225701,57,Fizioterápia,1
060225702,57,Fizioterápia,1
060225703,57,Fizioterápia,1
060225704,57,Fizioterápia,1
060225705,57,Fizioterápia,1
060225706,57,Fizioterápia,1
060225707,57,Fizioterápia,1
060225710,57,Fizioterápia,1
060225711,57,Fizioterápia,1
060225720,57,Fizioterápia,1
060315710,57,Fizioterápia,1
060325710,57,Fizioterápia,1
060325721,57,Fizioterápia,1
060325741,57,Fizioterápia,1
060327411,57,Fizioterápia,1
060327421,57,Fizioterápia,1
060425701,57,Fizioterápia,1
060425710,57,Fizioterápia,1
060425711,57,Fizioterápia,1
060525720,57,Fizioterápia,1
060525750,57,Fizioterápia,1
060625710,57,Fizioterápia,1
060725700,57,Fizioterápia,1
060725701,57,Fizioterápia,1
060725710,57,Fizioterápia,1
060725711,57,Fizioterápia,1
060725712,57,Fizioterápia,1
060725715,57,Fizioterápia,1
060725716,57,Fizioterápia,1
060725717,57,Fizioterápia,1
060725718,57,Fizioterápia,1
060725721,57,Fizioterápia,1
060725722,57,Fizioterápia,1
060725731,57,Fizioterápia,1
060725732,57,Fizioterápia,1
060725741,57,Fizioterápia,1
060725742,57,Fizioterápia,1
060725751,57,Fizioterápia,1
060725761,57,Fizioterápia,1
062025720,57,Fizioterápia,1
062025722,57,Fizioterápia,1
062027411,57,Fizioterápia,1
062325701,57,Fizioterápia,1
062325710,57,Fizioterápia,1
062325751,57,Fizioterápia,1
062327411,57,Fizioterápia,1
062425701,57,Fizioterápia,1
062527411,57,Fizioterápia,1
062527422,57,Fizioterápia,1
063225711,57,Fizioterápia,1
063225721,57,Fizioterápia,1
063425701,57,Fizioterápia,1
063915722,57,Fizioterápia,1
063925721,57,Fizioterápia,1
063925722,57,Fizioterápia,1
063927411,57,Fizioterápia,1
064325700,57,Fizioterápia,1
064325701,57,Fizioterápia,1
064325702,57,Fizioterápia,1
064325703,57,Fizioterápia,1
064325704,57,Fizioterápia,1
064325705,57,Fizioterápia,1
064325706,57,Fizioterápia,1
064325707,57,Fizioterápia,1
064325708,57,Fizioterápia,1
064325709,57,Fizioterápia,1
064325710,57,Fizioterápia,1
064325712,57,Fizioterápia,1
064325714,57,Fizioterápia,1
064325715,57,Fizioterápia,1
064325717,57,Fizioterápia,1
064325718,57,Fizioterápia,1
064325719,57,Fizioterápia,1
064325720,57,Fizioterápia,1
064325721,57,Fizioterápia,1
064325722,57,Fizioterápia,1
064325724,57,Fizioterápia,1
064325732,57,Fizioterápia,1
064325734,57,Fizioterápia,1
064325741,57,Fizioterápia,1
064325799,57,Fizioterápia,1
064325901,57,Fizioterápia,1
064327410,57,Fizioterápia,1
064425700,57,Fizioterápia,1
064425701,57,Fizioterápia,1
064425702,57,Fizioterápia,1
064425703,57,Fizioterápia,1
064425704,57,Fizioterápia,1
064425705,57,Fizioterápia,1
064425706,57,Fizioterápia,1
064425708,57,Fizioterápia,1
064425712,57,Fizioterápia,1
064425714,57,Fizioterápia,1
064425715,57,Fizioterápia,1
064425717,57,Fizioterápia,1
064425718,57,Fizioterápia,1
064425719,57,Fizioterápia,1
064425720,57,Fizioterápia,1
064425721,57,Fizioterápia,1
064425722,57,Fizioterápia,1
064425724,57,Fizioterápia,1
064425732,57,Fizioterápia,1
064425734,57,Fizioterápia,1
064425741,57,Fizioterápia,1
064427410,57,Fizioterápia,1
065025711,57,Fizioterápia,1
065027411,57,Fizioterápia,1
065027412,57,Fizioterápia,1
065225711,57,Fizioterápia,1
065225712,57,Fizioterápia,1
065225713,57,Fizioterápia,1
065227411,57,Fizioterápia,1
065227412,57,Fizioterápia,1
065227413,57,Fizioterápia,1
066325701,57,Fizioterápia,1
066325702,57,Fizioterápia,1
066325703,57,Fizioterápia,1
066327411,57,Fizioterápia,1
066425721,57,Fizioterápia,1
066427411,57,Fizioterápia,1
066725701,57,Fizioterápia,1
066727411,57,Fizioterápia,1
066825700,57,Fizioterápia,1
070125700,57,Fizioterápia,1
070125711,57,Fizioterápia,1
070125712,57,Fizioterápia,1
070125713,57,Fizioterápia,1
070125714,57,Fizioterápia,1
070125715,57,Fizioterápia,1
070125716,57,Fizioterápia,1
070125719,57,Fizioterápia,1
070125721,57,Fizioterápia,1
070125760,57,Fizioterápia,1
070125912,57,Fizioterápia,1
070127410,57,Fizioterápia,1
070127411,57,Fizioterápia,1
070127412,57,Fizioterápia,1
070127419,57,Fizioterápia,1
0701N5719,57,Fizioterápia,1
0701N7419,57,Fizioterápia,1
070225701,57,Fizioterápia,1
070225702,57,Fizioterápia,1
070225710,57,Fizioterápia,1
070225711,57,Fizioterápia,1
070225712,57,Fizioterápia,1
070225732,57,Fizioterápia,1
070227410,57,Fizioterápia,1
070227411,57,Fizioterápia,1
070227412,57,Fizioterápia,1
070227413,57,Fizioterápia,1
070325701,57,Fizioterápia,1
070325710,57,Fizioterápia,1
070325711,57,Fizioterápia,1
070325712,57,Fizioterápia,1
070325770,57,Fizioterápia,1
070327411,57,Fizioterápia,1
0703N5711,57,Fizioterápia,1
0703N5712,57,Fizioterápia,1
0703N7411,57,Fizioterápia,1
0703N7412,57,Fizioterápia,1
070425741,57,Fizioterápia,1
070427411,57,Fizioterápia,1
070427541,57,Fizioterápia,1
0704N5711,57,Fizioterápia,1
0704N5712,57,Fizioterápia,1
0704N7411,57,Fizioterápia,1
0704N7412,57,Fizioterápia,1
0704NFI02,57,Fizioterápia,1
070525721,57,Fizioterápia,1
070527411,57,Fizioterápia,1
0705N5721,57,Fizioterápia,1
0705N7411,57,Fizioterápia,1
070625721,57,Fizioterápia,1
070627411,57,Fizioterápia,1
070925731,57,Fizioterápia,1
070927411,57,Fizioterápia,1
070927412,57,Fizioterápia,1
070927413,57,Fizioterápia,1
070927414,57,Fizioterápia,1
070927421,57,Fizioterápia,1
071225711,57,Fizioterápia,1
071227411,57,Fizioterápia,1
071827410,57,Fizioterápia,1
071827541,57,Fizioterápia,1
073925701,57,Fizioterápia,1
073927411,57,Fizioterápia,1
074525720,57,Fizioterápia,1
074527411,57,Fizioterápia,1
074527541,57,Fizioterápia,1
079727411,57,Fizioterápia,1
080125700,57,Fizioterápia,1
080125701,57,Fizioterápia,1
080125702,57,Fizioterápia,1
080125703,57,Fizioterápia,1
080125704,57,Fizioterápia,1
080125711,57,Fizioterápia,1
080125712,57,Fizioterápia,1
080125713,57,Fizioterápia,1
080127410,57,Fizioterápia,1
080225701,57,Fizioterápia,1
080225702,57,Fizioterápia,1
080225710,57,Fizioterápia,1
080225711,57,Fizioterápia,1
080225712,57,Fizioterápia,1
080225722,57,Fizioterápia,1
080225723,57,Fizioterápia,1
080225751,57,Fizioterápia,1
080325701,57,Fizioterápia,1
080325702,57,Fizioterápia,1
080325703,57,Fizioterápia,1
080325705,57,Fizioterápia,1
080325706,57,Fizioterápia,1
080325711,57,Fizioterápia,1
080325720,57,Fizioterápia,1
080325750,57,Fizioterápia,1
080327410,57,Fizioterápia,1
080400057,57,Fizioterápia,1
080425701,57,Fizioterápia,1
080425711,57,Fizioterápia,1
080427410,57,Fizioterápia,1
080525720,57,Fizioterápia,1
080527410,57,Fizioterápia,1
083425710,57,Fizioterápia,1
083525720,57,Fizioterápia,1
083925710,57,Fizioterápia,1
083927410,57,Fizioterápia,1
083927420,57,Fizioterápia,1
086425651,57,Fizioterápia,1
086425652,57,Fizioterápia,1
086425711,57,Fizioterápia,1
086425712,57,Fizioterápia,1
086425721,57,Fizioterápia,1
086425722,57,Fizioterápia,1
090055711,57,Fizioterápia,1
09005741B,57,Fizioterápia,1
090065712,57,Fizioterápia,1
090065713,57,Fizioterápia,1
090075717,57,Fizioterápia,1
090075718,57,Fizioterápia,1
090075723,57,Fizioterápia,1
090075724,57,Fizioterápia,1
090075738,57,Fizioterápia,1
090075769,57,Fizioterápia,1
090125700,57,Fizioterápia,1
090125710,57,Fizioterápia,1
090125711,57,Fizioterápia,1
090125712,57,Fizioterápia,1
090127410,57,Fizioterápia,1
090127414,57,Fizioterápia,1
090127415,57,Fizioterápia,1
090127416,57,Fizioterápia,1
090127417,57,Fizioterápia,1
090127418,57,Fizioterápia,1
090127541,57,Fizioterápia,1
090127542,57,Fizioterápia,1
090127562,57,Fizioterápia,1
0901P7414,57,Fizioterápia,1
0901P7415,57,Fizioterápia,1
0901P7416,57,Fizioterápia,1
0901P7417,57,Fizioterápia,1
0901P7418,57,Fizioterápia,1
0901P7419,57,Fizioterápia,1
0901P741A,57,Fizioterápia,1
0901P741B,57,Fizioterápia,1
090225700,57,Fizioterápia,1
090225711,57,Fizioterápia,1
090225721,57,Fizioterápia,1
090225731,57,Fizioterápia,1
090227410,57,Fizioterápia,1
090227420,57,Fizioterápia,1
090255700,57,Fizioterápia,1
090625721,57,Fizioterápia,1
091625710,57,Fizioterápia,1
091725710,57,Fizioterápia,1
091825710,57,Fizioterápia,1
091827410,57,Fizioterápia,1
091827420,57,Fizioterápia,1
0918N5710,57,Fizioterápia,1
0918N7410,57,Fizioterápia,1
0918N7420,57,Fizioterápia,1
091925710,57,Fizioterápia,1
091927410,57,Fizioterápia,1
092025710,57,Fizioterápia,1
092025711,57,Fizioterápia,1
092125712,57,Fizioterápia,1
092127411,57,Fizioterápia,1
092127412,57,Fizioterápia,1
092127414,57,Fizioterápia,1
092127415,57,Fizioterápia,1
092127416,57,Fizioterápia,1
0921P7414,57,Fizioterápia,1
0921P7415,57,Fizioterápia,1
0921P7416,57,Fizioterápia,1
0921P7417,57,Fizioterápia,1
0921P7418,57,Fizioterápia,1
092325711,57,Fizioterápia,1
092325712,57,Fizioterápia,1
092325720,57,Fizioterápia,1
092425710,57,Fizioterápia,1
092425711,57,Fizioterápia,1
092427410,57,Fizioterápia,1
0924N5710,57,Fizioterápia,1
0924N7410,57,Fizioterápia,1
092625710,57,Fizioterápia,1
092625711,57,Fizioterápia,1
092625712,57,Fizioterápia,1
092625713,57,Fizioterápia,1
092625714,57,Fizioterápia,1
092625720,57,Fizioterápia,1
092725712,57,Fizioterápia,1
092725740,57,Fizioterápia,1
092727411,57,Fizioterápia,1
0927N7411,57,Fizioterápia,1
092925711,57,Fizioterápia,1
093125710,57,Fizioterápia,1
093125711,57,Fizioterápia,1
093125731,57,Fizioterápia,1
093325710,57,Fizioterápia,1
093327410,57,Fizioterápia,1
093327420,57,Fizioterápia,1
0933N7410,57,Fizioterápia,1
0933N7420,57,Fizioterápia,1
093525710,57,Fizioterápia,1
093625701,57,Fizioterápia,1
093725720,57,Fizioterápia,1
093727410,57,Fizioterápia,1
093727420,57,Fizioterápia,1
093825710,57,Fizioterápia,1
093955710,57,Fizioterápia,1
093955711,57,Fizioterápia,1
094025711,57,Fizioterápia,1
094025712,57,Fizioterápia,1
094025713,57,Fizioterápia,1
094025714,57,Fizioterápia,1
094025715,57,Fizioterápia,1
094025716,57,Fizioterápia,1
094025717,57,Fizioterápia,1
094025718,57,Fizioterápia,1
094025719,57,Fizioterápia,1
09402571A,57,Fizioterápia,1
09402571B,57,Fizioterápia,1
09402571C,57,Fizioterápia,1
09402571D,57,Fizioterápia,1
09402571E,57,Fizioterápia,1
094027410,57,Fizioterápia,1
094027411,57,Fizioterápia,1
094027412,57,Fizioterápia,1
094027413,57,Fizioterápia,1
094027414,57,Fizioterápia,1
094027415,57,Fizioterápia,1
094027416,57,Fizioterápia,1
094027417,57,Fizioterápia,1
094027418,57,Fizioterápia,1
094027419,57,Fizioterápia,1
094125710,57,Fizioterápia,1
094125711,57,Fizioterápia,1
094125712,57,Fizioterápia,1
094125734,57,Fizioterápia,1
094125746,57,Fizioterápia,1
094327411,57,Fizioterápia,1
094425711,57,Fizioterápia,1
094425712,57,Fizioterápia,1
094425713,57,Fizioterápia,1
094425715,57,Fizioterápia,1
094425717,57,Fizioterápia,1
094425719,57,Fizioterápia,1
09442571A,57,Fizioterápia,1
09442571B,57,Fizioterápia,1
09442571C,57,Fizioterápia,1
09442571D,57,Fizioterápia,1
09442571E,57,Fizioterápia,1
094427410,57,Fizioterápia,1
094427411,57,Fizioterápia,1
094427412,57,Fizioterápia,1
094427413,57,Fizioterápia,1
094427414,57,Fizioterápia,1
094427415,57,Fizioterápia,1
094427416,57,Fizioterápia,1
094427417,57,Fizioterápia,1
094427418,57,Fizioterápia,1
094427419,57,Fizioterápia,1
100025700,57,Fizioterápia,1
100025722,57,Fizioterápia,1
100085721,57,Fizioterápia,1
100125701,57,Fizioterápia,1
100125711,57,Fizioterápia,1
100125712,57,Fizioterápia,1
100127411,57,Fizioterápia,1
100127541,57,Fizioterápia,1
100225701,57,Fizioterápia,1
100225710,57,Fizioterápia,1
100225711,57,Fizioterápia,1
100325701,57,Fizioterápia,1
100325710,57,Fizioterápia,1
100325711,57,Fizioterápia,1
100325712,57,Fizioterápia,1
100325713,57,Fizioterápia,1
101125701,57,Fizioterápia,1
101125711,57,Fizioterápia,1
101125721,57,Fizioterápia,1
101127411,57,Fizioterápia,1
101127541,57,Fizioterápia,1
101225711,57,Fizioterápia,1
101825711,57,Fizioterápia,1
101825712,57,Fizioterápia,1
101825713,57,Fizioterápia,1
102025701,57,Fizioterápia,1
102025710,57,Fizioterápia,1
102025711,57,Fizioterápia,1
102025712,57,Fizioterápia,1
102025713,57,Fizioterápia,1
102027411,57,Fizioterápia,1
102027421,57,Fizioterápia,1
102027541,57,Fizioterápia,1
102125700,57,Fizioterápia,1
102125701,57,Fizioterápia,1
102125702,57,Fizioterápia,1
102125721,57,Fizioterápia,1
102125751,57,Fizioterápia,1
102225720,57,Fizioterápia,1
1022K5720,57,Fizioterápia,1
102327411,57,Fizioterápia,1
102327541,57,Fizioterápia,1
103325701,57,Fizioterápia,1
103525711,57,Fizioterápia,1
103525712,57,Fizioterápia,1
103525713,57,Fizioterápia,1
103525714,57,Fizioterápia,1
103525715,57,Fizioterápia,1
103525716,57,Fizioterápia,1
103627411,57,Fizioterápia,1
103627541,57,Fizioterápia,1
103725711,57,Fizioterápia,1
105125700,57,Fizioterápia,1
105125701,57,Fizioterápia,1
105125710,57,Fizioterápia,1
105125711,57,Fizioterápia,1
105127541,57,Fizioterápia,1
105127542,57,Fizioterápia,1
105715702,57,Fizioterápia,1
105725701,57,Fizioterápia,1
105725702,57,Fizioterápia,1
105725711,57,Fizioterápia,1
105727401,57,Fizioterápia,1
105727411,57,Fizioterápia,1
105757200,57,Fizioterápia,1
105757201,57,Fizioterápia,1
105757202,57,Fizioterápia,1
108907541,57,Fizioterápia,1
108927411,57,Fizioterápia,1
108927541,57,Fizioterápia,1
10C927411,57,Fizioterápia,1
10C927541,57,Fizioterápia,1
110125701,57,Fizioterápia,1
110125702,57,Fizioterápia,1
110125703,57,Fizioterápia,1
110125704,57,Fizioterápia,1
110125705,57,Fizioterápia,1
110125710,57,Fizioterápia,1
110127411,57,Fizioterápia,1
110127412,57,Fizioterápia,1
110127413,57,Fizioterápia,1
110127414,57,Fizioterápia,1
110127415,57,Fizioterápia,1
110127416,57,Fizioterápia,1
110127417,57,Fizioterápia,1
110127418,57,Fizioterápia,1
110127419,57,Fizioterápia,1
110127541,57,Fizioterápia,1
110127542,57,Fizioterápia,1
110127543,57,Fizioterápia,1
110127544,57,Fizioterápia,1
110127545,57,Fizioterápia,1
110220042,57,Fizioterápia,1
110225701,57,Fizioterápia,1
110225702,57,Fizioterápia,1
110225703,57,Fizioterápia,1
110225704,57,Fizioterápia,1
110225705,57,Fizioterápia,1
110225709,57,Fizioterápia,1
110225710,57,Fizioterápia,1
110225721,57,Fizioterápia,1
110225723,57,Fizioterápia,1
110227411,57,Fizioterápia,1
110227412,57,Fizioterápia,1
110227541,57,Fizioterápia,1
110227542,57,Fizioterápia,1
110227543,57,Fizioterápia,1
110227544,57,Fizioterápia,1
110227545,57,Fizioterápia,1
110325703,57,Fizioterápia,1
110325720,57,Fizioterápia,1
110325721,57,Fizioterápia,1
110327411,57,Fizioterápia,1
110327412,57,Fizioterápia,1
110327413,57,Fizioterápia,1
110327541,57,Fizioterápia,1
110425700,57,Fizioterápia,1
110427540,57,Fizioterápia,1
110527411,57,Fizioterápia,1
110527412,57,Fizioterápia,1
110625700,57,Fizioterápia,1
110625701,57,Fizioterápia,1
110625702,57,Fizioterápia,1
110625720,57,Fizioterápia,1
110627411,57,Fizioterápia,1
110627541,57,Fizioterápia,1
110627542,57,Fizioterápia,1
112025701,57,Fizioterápia,1
112025702,57,Fizioterápia,1
112025720,57,Fizioterápia,1
112025750,57,Fizioterápia,1
112027411,57,Fizioterápia,1
112027541,57,Fizioterápia,1
112027542,57,Fizioterápia,1
112085720,57,Fizioterápia,1
112085750,57,Fizioterápia,1
112125701,57,Fizioterápia,1
112125702,57,Fizioterápia,1
112125720,57,Fizioterápia,1
112125730,57,Fizioterápia,1
112125740,57,Fizioterápia,1
112125750,57,Fizioterápia,1
112127411,57,Fizioterápia,1
112127541,57,Fizioterápia,1
112127542,57,Fizioterápia,1
112225701,57,Fizioterápia,1
112225720,57,Fizioterápia,1
112227541,57,Fizioterápia,1
112327411,57,Fizioterápia,1
112327412,57,Fizioterápia,1
112427411,57,Fizioterápia,1
112427412,57,Fizioterápia,1
112625721,57,Fizioterápia,1
112625722,57,Fizioterápia,1
112625751,57,Fizioterápia,1
112627411,57,Fizioterápia,1
113227411,57,Fizioterápia,1
113227412,57,Fizioterápia,1
113827411,57,Fizioterápia,1
113827412,57,Fizioterápia,1
120125701,57,Fizioterápia,1
120125710,57,Fizioterápia,1
120125711,57,Fizioterápia,1
120125712,57,Fizioterápia,1
120125721,57,Fizioterápia,1
120125722,57,Fizioterápia,1
120125723,57,Fizioterápia,1
120127410,57,Fizioterápia,1
120127540,57,Fizioterápia,1
120225710,57,Fizioterápia,1
120225711,57,Fizioterápia,1
120225714,57,Fizioterápia,1
120225722,57,Fizioterápia,1
120225723,57,Fizioterápia,1
120225724,57,Fizioterápia,1
120225725,57,Fizioterápia,1
120225726,57,Fizioterápia,1
120226426,57,Fizioterápia,1
120227410,57,Fizioterápia,1
120227540,57,Fizioterápia,1
120285710,57,Fizioterápia,1
120325720,57,Fizioterápia,1
120325740,57,Fizioterápia,1
120325750,57,Fizioterápia,1
120325770,57,Fizioterápia,1
120327410,57,Fizioterápia,1
120327411,57,Fizioterápia,1
120327412,57,Fizioterápia,1
120427410,57,Fizioterápia,1
120427540,57,Fizioterápia,1
122025711,57,Fizioterápia,1
122027411,57,Fizioterápia,1
122027421,57,Fizioterápia,1
1220N5712,57,Fizioterápia,1
122125711,57,Fizioterápia,1
130127411,57,Fizioterápia,1
130127412,57,Fizioterápia,1
130127413,57,Fizioterápia,1
130225710,57,Fizioterápia,1
130225711,57,Fizioterápia,1
130227411,57,Fizioterápia,1
130325701,57,Fizioterápia,1
130325710,57,Fizioterápia,1
130325711,57,Fizioterápia,1
130325712,57,Fizioterápia,1
130325722,57,Fizioterápia,1
130425700,57,Fizioterápia,1
130425711,57,Fizioterápia,1
130425712,57,Fizioterápia,1
130425713,57,Fizioterápia,1
130425721,57,Fizioterápia,1
130425722,57,Fizioterápia,1
130425723,57,Fizioterápia,1
130425724,57,Fizioterápia,1
130425731,57,Fizioterápia,1
130425732,57,Fizioterápia,1
130425751,57,Fizioterápia,1
130425752,57,Fizioterápia,1
130425753,57,Fizioterápia,1
130425754,57,Fizioterápia,1
130425755,57,Fizioterápia,1
130625750,57,Fizioterápia,1
130925710,57,Fizioterápia,1
130925711,57,Fizioterápia,1
130925720,57,Fizioterápia,1
130925741,57,Fizioterápia,1
130925742,57,Fizioterápia,1
130925743,57,Fizioterápia,1
130925744,57,Fizioterápia,1
130927411,57,Fizioterápia,1
130927412,57,Fizioterápia,1
130927413,57,Fizioterápia,1
130927421,57,Fizioterápia,1
130927422,57,Fizioterápia,1
130927423,57,Fizioterápia,1
1309m5710,57,Fizioterápia,1
132025701,57,Fizioterápia,1
132025702,57,Fizioterápia,1
132025710,57,Fizioterápia,1
132025711,57,Fizioterápia,1
132025720,57,Fizioterápia,1
132025750,57,Fizioterápia,1
132025751,57,Fizioterápia,1
132027421,57,Fizioterápia,1
1320F5710,57,Fizioterápia,1
1320F5720,57,Fizioterápia,1
1320M5750,57,Fizioterápia,1
132125720,57,Fizioterápia,1
132125721,57,Fizioterápia,1
132125722,57,Fizioterápia,1
132125750,57,Fizioterápia,1
132125751,57,Fizioterápia,1
132127411,57,Fizioterápia,1
132127412,57,Fizioterápia,1
132225710,57,Fizioterápia,1
132225720,57,Fizioterápia,1
132225721,57,Fizioterápia,1
132225730,57,Fizioterápia,1
132225731,57,Fizioterápia,1
132225750,57,Fizioterápia,1
132225751,57,Fizioterápia,1
132225752,57,Fizioterápia,1
132225901,57,Fizioterápia,1
132227420,57,Fizioterápia,1
132227421,57,Fizioterápia,1
1322N5700,57,Fizioterápia,1
1322N5711,57,Fizioterápia,1
1322N5712,57,Fizioterápia,1
132325703,57,Fizioterápia,1
132325720,57,Fizioterápia,1
132325750,57,Fizioterápia,1
132327421,57,Fizioterápia,1
132425720,57,Fizioterápia,1
132425721,57,Fizioterápia,1
132425750,57,Fizioterápia,1
132425751,57,Fizioterápia,1
132525730,57,Fizioterápia,1
132525731,57,Fizioterápia,1
132525732,57,Fizioterápia,1
132525740,57,Fizioterápia,1
132525741,57,Fizioterápia,1
132525742,57,Fizioterápia,1
132525750,57,Fizioterápia,1
132525751,57,Fizioterápia,1
132527411,57,Fizioterápia,1
132527412,57,Fizioterápia,1
132527421,57,Fizioterápia,1
132527422,57,Fizioterápia,1
132625710,57,Fizioterápia,1
132625711,57,Fizioterápia,1
132625712,57,Fizioterápia,1
132625721,57,Fizioterápia,1
132625722,57,Fizioterápia,1
132625723,57,Fizioterápia,1
132625724,57,Fizioterápia,1
132627411,57,Fizioterápia,1
132627421,57,Fizioterápia,1
132627541,57,Fizioterápia,1
132725701,57,Fizioterápia,1
132725702,57,Fizioterápia,1
132725703,57,Fizioterápia,1
132725710,57,Fizioterápia,1
132725730,57,Fizioterápia,1
132725750,57,Fizioterápia,1
132825700,57,Fizioterápia,1
132825710,57,Fizioterápia,1
132825711,57,Fizioterápia,1
132825712,57,Fizioterápia,1
1328D6314,57,Fizioterápia,1
132925720,57,Fizioterápia,1
132925721,57,Fizioterápia,1
132925750,57,Fizioterápia,1
132927411,57,Fizioterápia,1
133025720,57,Fizioterápia,1
133025721,57,Fizioterápia,1
133025722,57,Fizioterápia,1
133025723,57,Fizioterápia,1
133025724,57,Fizioterápia,1
133027411,57,Fizioterápia,1
133125700,57,Fizioterápia,1
133125701,57,Fizioterápia,1
133125702,57,Fizioterápia,1
133125711,57,Fizioterápia,1
133125712,57,Fizioterápia,1
133125713,57,Fizioterápia,1
133125714,57,Fizioterápia,1
133125715,57,Fizioterápia,1
133125716,57,Fizioterápia,1
1331N5722,57,Fizioterápia,1
133225700,57,Fizioterápia,1
133225710,57,Fizioterápia,1
133225711,57,Fizioterápia,1
133227411,57,Fizioterápia,1
133227421,57,Fizioterápia,1
133325703,57,Fizioterápia,1
133325710,57,Fizioterápia,1
133325711,57,Fizioterápia,1
133325713,57,Fizioterápia,1
133325715,57,Fizioterápia,1
133325721,57,Fizioterápia,1
133325750,57,Fizioterápia,1
133325751,57,Fizioterápia,1
133325760,57,Fizioterápia,1
133327421,57,Fizioterápia,1
133425701,57,Fizioterápia,1
133425702,57,Fizioterápia,1
133425711,57,Fizioterápia,1
133425712,57,Fizioterápia,1
133425713,57,Fizioterápia,1
133425714,57,Fizioterápia,1
133425721,57,Fizioterápia,1
133425722,57,Fizioterápia,1
133425740,57,Fizioterápia,1
133425750,57,Fizioterápia,1
133525701,57,Fizioterápia,1
133525702,57,Fizioterápia,1
133525710,57,Fizioterápia,1
133525750,57,Fizioterápia,1
133825731,57,Fizioterápia,1
134425711,57,Fizioterápia,1
134425725,57,Fizioterápia,1
134425731,57,Fizioterápia,1
134525711,57,Fizioterápia,1
134525721,57,Fizioterápia,1
134527411,57,Fizioterápia,1
134527421,57,Fizioterápia,1
134527541,57,Fizioterápia,1
136927411,57,Fizioterápia,1
136927412,57,Fizioterápia,1
137325721,57,Fizioterápia,1
137325741,57,Fizioterápia,1
137325751,57,Fizioterápia,1
137325791,57,Fizioterápia,1
137425721,57,Fizioterápia,1
137427411,57,Fizioterápia,1
13B225710,57,Fizioterápia,1
13B227411,57,Fizioterápia,1
13B227412,57,Fizioterápia,1
13B227420,57,Fizioterápia,1
13B325711,57,Fizioterápia,1
13B325751,57,Fizioterápia,1
13B327421,57,Fizioterápia,1
13E125731,57,Fizioterápia,1
13E125771,57,Fizioterápia,1
13E127411,57,Fizioterápia,1
13E127421,57,Fizioterápia,1
13F425711,57,Fizioterápia,1
13F425721,57,Fizioterápia,1
13F425751,57,Fizioterápia,1
13F427411,57,Fizioterápia,1
13F427421,57,Fizioterápia,1
13F625720,57,Fizioterápia,1
13F625750,57,Fizioterápia,1
13F627421,57,Fizioterápia,1
13F825720,57,Fizioterápia,1
13F825721,57,Fizioterápia,1
13F827410,57,Fizioterápia,1
13F827411,57,Fizioterápia,1
13G325720,57,Fizioterápia,1
13G327410,57,Fizioterápia,1
13G425711,57,Fizioterápia,1
13G427411,57,Fizioterápia,1
13G427421,57,Fizioterápia,1
13G825720,57,Fizioterápia,1
13G827410,57,Fizioterápia,1
13H525720,57,Fizioterápia,1
13H527410,57,Fizioterápia,1
140125701,57,Fizioterápia,1
140125702,57,Fizioterápia,1
140125710,57,Fizioterápia,1
140125711,57,Fizioterápia,1
140125712,57,Fizioterápia,1
140125713,57,Fizioterápia,1
140125714,57,Fizioterápia,1
140125715,57,Fizioterápia,1
140125720,57,Fizioterápia,1
140127410,57,Fizioterápia,1
140127411,57,Fizioterápia,1
140127412,57,Fizioterápia,1
140127413,57,Fizioterápia,1
140225701,57,Fizioterápia,1
140225702,57,Fizioterápia,1
140225710,57,Fizioterápia,1
140225711,57,Fizioterápia,1
140225713,57,Fizioterápia,1
140225722,57,Fizioterápia,1
140225723,57,Fizioterápia,1
140425710,57,Fizioterápia,1
140425711,57,Fizioterápia,1
140425712,57,Fizioterápia,1
140425720,57,Fizioterápia,1
140425721,57,Fizioterápia,1
140425722,57,Fizioterápia,1
140425723,57,Fizioterápia,1
140625710,57,Fizioterápia,1
140725730,57,Fizioterápia,1
